line_type,violation_id_raw,violation_type_raw,case_status_raw,project_raw,district_raw,address_raw,parcel_number_raw,assigned_to_raw,opened_date_raw,closed_date_raw,compliance_date_raw,resolved_date_raw,fee_total_raw,violation_code_raw,violation_text_raw,narrative_raw,primary_status_raw,raw_violation_status,chunk_id,source_file
case_header,CODE-2024-00032,Municipal Code Enforcement Closed - Resolved DDRI Description: Routine patrol: street sign (Palmetto Pk Rd Next Signal) located on the East side of 170 NE 2nd Street was tagged with a prohibited sticker.,Municipal Code Enforcement Closed - Resolved DDRI Description: Routine patrol: street sign (Palmetto Pk Rd Next Signal) located on the East side of 170 NE 2nd Street was tagged with a prohibited sticker.,Municipal Code Enforcement Closed - Resolved DDRI Description: Routine patrol: street sign (Palmetto Pk Rd Next Signal) located on the East side of 170 NE 2nd Street was tagged with a prohibited sticker.,Municipal Code Enforcement Closed - Resolved DDRI Description: Routine patrol: street sign (Palmetto Pk Rd Next Signal) located on the East side of 170 NE 2nd Street was tagged with a prohibited sticker.,Municipal Code Enforcement Closed - Resolved DDRI Description: Routine patrol: street sign (Palmetto Pk Rd Next Signal) located on the East side of 170 NE 2nd Street was tagged with a prohibited sticker.,Municipal Code Enforcement Closed - Resolved DDRI Description: Routine patrol: street sign (Palmetto Pk Rd Next Signal) located on the East side of 170 NE 2nd Street was tagged with a prohibited sticker.,Deiner Lobo,01/06/2024,01/06/2024,Municipal Code Enforcement Closed - Resolved DDRI Description: Routine patrol: street sign (Palmetto Pk Rd Next Signal) located on the East side of 170 NE 2nd Street was tagged with a prohibited sticker.,Municipal Code Enforcement Closed - Resolved DDRI Description: Routine patrol: street sign (Palmetto Pk Rd Next Signal) located on the East side of 170 NE 2nd Street was tagged with a prohibited sticker.,Municipal Code Enforcement Closed - Resolved DDRI Description: Routine patrol: street sign (Palmetto Pk Rd Next Signal) located on the East side of 170 NE 2nd Street was tagged with a prohibited sticker.,,,,Municipal Code Enforcement Closed - Resolved DDRI Description: Routine patrol: street sign (Palmetto Pk Rd Next Signal) located on the East side of 170 NE 2nd Street was tagged with a prohibited sticker.,,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00033,Municipal Code Enforcement,Closed - Resolved,,DDRI,,,Deiner Lobo,01/06/2024,01/06/2024,DDRI,,,,,,Closed - Resolved,,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,CODE-2024-00033,,,,,,,Deiner Lobo,01/06/2024,01/06/2024,DDRI,,,Description:,Routine patrol: Utility box located on the NE corner of 302 Plaza Real was tagged with a prohibited sticker.,,Closed - Resolved,Description: Routine patrol: Utility box located on the NE corner of 302 Plaza Real was tagged with a prohibited sticker.,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00034,"Municipal Code Closed - R1D 270 NW 36Th St, Boca Enforcement Resolved Raton, FL 33431 Description: Citizen Complaint: Music too loud coming from property disturbing the peace. Complainant: Christine W. 831.224.5213","Municipal Code Closed - R1D 270 NW 36Th St, Boca Enforcement Resolved Raton, FL 33431 Description: Citizen Complaint: Music too loud coming from property disturbing the peace. Complainant: Christine W. 831.224.5213","Municipal Code Closed - R1D 270 NW 36Th St, Boca Enforcement Resolved Raton, FL 33431 Description: Citizen Complaint: Music too loud coming from property disturbing the peace. Complainant: Christine W. 831.224.5213","Municipal Code Closed - R1D 270 NW 36Th St, Boca Enforcement Resolved Raton, FL 33431 Description: Citizen Complaint: Music too loud coming from property disturbing the peace. Complainant: Christine W. 831.224.5213","Municipal Code Closed - R1D 270 NW 36Th St, Boca Enforcement Resolved Raton, FL 33431 Description: Citizen Complaint: Music too loud coming from property disturbing the peace. Complainant: Christine W. 831.224.5213",064347080200001 80,Deiner Lobo,01/06/2024,01/07/2024,"Municipal Code Closed - R1D 270 NW 36Th St, Boca Enforcement Resolved Raton, FL 33431 Description: Citizen Complaint: Music too loud coming from property disturbing the peace. Complainant: Christine W. 831.224.5213","Municipal Code Closed - R1D 270 NW 36Th St, Boca Enforcement Resolved Raton, FL 33431 Description: Citizen Complaint: Music too loud coming from property disturbing the peace. Complainant: Christine W. 831.224.5213",064347080200001 80,,,,"Municipal Code Closed - R1D 270 NW 36Th St, Boca Enforcement Resolved Raton, FL 33431 Description: Citizen Complaint: Music too loud coming from property disturbing the peace. Complainant: Christine W. 831.224.5213",,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00035,Municipal Code Enforcement Description: AirB,Closed - Resolved NB being operated out of the house.,Closed - Resolved NB being operated out of the house.,R1D,"498 NE 30Th St, Boca Raton, FL 33431",064347170600700 10,Austin Mann,01/08/2024,01/08/2024,R1D,"498 NE 30Th St, Boca Raton, FL 33431",064347170600700 10,,,,Closed - Resolved NB being operated out of the house.,,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00038,"Municipal Code Closed - RB1 2399 N Federal Hwy, Boca Enforcement Resolved Raton, FL 33431 Description: Per email from Officer D. Spellman: ""Officer Mann, Please open a code case in response to Mr. Miller's reported concern and provide him any up[dates as may be ne Officer Heller, please monitor this property on the weekends for the reported violation. Regards,"" Complainant: G Miller 200 East palmetto","Municipal Code Closed - RB1 2399 N Federal Hwy, Boca Enforcement Resolved Raton, FL 33431 Description: Per email from Officer D. Spellman: ""Officer Mann, Please open a code case in response to Mr. Miller's reported concern and provide him any up[dates as may be ne Officer Heller, please monitor this property on the weekends for the reported violation. Regards,"" Complainant: G Miller 200 East palmetto","Municipal Code Closed - RB1 2399 N Federal Hwy, Boca Enforcement Resolved Raton, FL 33431 Description: Per email from Officer D. Spellman: ""Officer Mann, Please open a code case in response to Mr. Miller's reported concern and provide him any up[dates as may be ne Officer Heller, please monitor this property on the weekends for the reported violation. Regards,"" Complainant: G Miller 200 East palmetto","Municipal Code Closed - RB1 2399 N Federal Hwy, Boca Enforcement Resolved Raton, FL 33431 Description: Per email from Officer D. Spellman: ""Officer Mann, Please open a code case in response to Mr. Miller's reported concern and provide him any up[dates as may be ne Officer Heller, please monitor this property on the weekends for the reported violation. Regards,"" Complainant: G Miller 200 East palmetto","Municipal Code Closed - RB1 2399 N Federal Hwy, Boca Enforcement Resolved Raton, FL 33431 Description: Per email from Officer D. Spellman: ""Officer Mann, Please open a code case in response to Mr. Miller's reported concern and provide him any up[dates as may be ne Officer Heller, please monitor this property on the weekends for the reported violation. Regards,"" Complainant: G Miller 200 East palmetto",064347171000701 50 cessary.,Austin Mann,01/08/2024,01/22/2024,"Municipal Code Closed - RB1 2399 N Federal Hwy, Boca Enforcement Resolved Raton, FL 33431 Description: Per email from Officer D. Spellman: ""Officer Mann, Please open a code case in response to Mr. Miller's reported concern and provide him any up[dates as may be ne Officer Heller, please monitor this property on the weekends for the reported violation. Regards,"" Complainant: G Miller 200 East palmetto","Municipal Code Closed - RB1 2399 N Federal Hwy, Boca Enforcement Resolved Raton, FL 33431 Description: Per email from Officer D. Spellman: ""Officer Mann, Please open a code case in response to Mr. Miller's reported concern and provide him any up[dates as may be ne Officer Heller, please monitor this property on the weekends for the reported violation. Regards,"" Complainant: G Miller 200 East palmetto",064347171000701 50 cessary.,,,,"Municipal Code Closed - RB1 2399 N Federal Hwy, Boca Enforcement Resolved Raton, FL 33431 Description: Per email from Officer D. Spellman: ""Officer Mann, Please open a code case in response to Mr. Miller's reported concern and provide him any up[dates as may be ne Officer Heller, please monitor this property on the weekends for the reported violation. Regards,"" Complainant: G Miller 200 East palmetto",,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00039,"Municipal Code Closed - R1D 401 NW 13Th Dr, Boca Enforcement Resolved Raton, FL 33486 Description: Cars, RVs, trailers and boats parked in front yard - See ClickFix #15834742","Municipal Code Closed - R1D 401 NW 13Th Dr, Boca Enforcement Resolved Raton, FL 33486 Description: Cars, RVs, trailers and boats parked in front yard - See ClickFix #15834742","Municipal Code Closed - R1D 401 NW 13Th Dr, Boca Enforcement Resolved Raton, FL 33486 Description: Cars, RVs, trailers and boats parked in front yard - See ClickFix #15834742","Municipal Code Closed - R1D 401 NW 13Th Dr, Boca Enforcement Resolved Raton, FL 33486 Description: Cars, RVs, trailers and boats parked in front yard - See ClickFix #15834742","Municipal Code Closed - R1D 401 NW 13Th Dr, Boca Enforcement Resolved Raton, FL 33486 Description: Cars, RVs, trailers and boats parked in front yard - See ClickFix #15834742",064247240200701 40,Derek Corcoran,01/08/2024,01/10/2024,"Municipal Code Closed - R1D 401 NW 13Th Dr, Boca Enforcement Resolved Raton, FL 33486 Description: Cars, RVs, trailers and boats parked in front yard - See ClickFix #15834742","Municipal Code Closed - R1D 401 NW 13Th Dr, Boca Enforcement Resolved Raton, FL 33486 Description: Cars, RVs, trailers and boats parked in front yard - See ClickFix #15834742",064247240200701 40,,,,"Municipal Code Closed - R1D 401 NW 13Th Dr, Boca Enforcement Resolved Raton, FL 33486 Description: Cars, RVs, trailers and boats parked in front yard - See ClickFix #15834742",,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00040,Municipal Code Enforcement Description: Neo,Closed - Resolved n sign in business window - Gallery Mavruk.,Closed - Resolved n sign in business window - Gallery Mavruk.,DDRI,"9 Plaza Real, Boca Raton, FL 33432",06434729650020000,Keith Benoit,01/08/2024,01/30/2024,DDRI,"9 Plaza Real, Boca Raton, FL 33432",06434729650020000,,,,Closed - Resolved n sign in business window - Gallery Mavruk.,,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00041,Municipal Code Enforcement Description: Blad,"Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811","Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811","Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811","Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811",06424724030150130,Derek Corcoran,01/08/2024,03/05/2024,"Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811","Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811",06424724030150130,,,,"Closed - Resolved R1D 1600 NW 5Th St, Boca Raton, FL 33486 k Cherokee Jeep blocking my wheelchair access to sidewalk - SeeClickFix #15836811",,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00042,Municipal Code Enforcement IPMC 304.7 - ROOFS AND DRAINAGE Description: Rou,Closed - Resolved In Violation tine patrol for a roof in,01/08/2024 disrepair,R1D 01/24/2024,"2673 Timbercreek Cir, Boca 064247110200019 Raton, FL 33431 $0.00 90","2673 Timbercreek Cir, Boca 064247110200019 Raton, FL 33431 $0.00 90",Juan Hernandez,01/08/2024,04/22/2024,R1D 01/24/2024,"2673 Timbercreek Cir, Boca 064247110200019 Raton, FL 33431 $0.00 90","2673 Timbercreek Cir, Boca 064247110200019 Raton, FL 33431 $0.00 90",,,,Closed - Resolved In Violation tine patrol for a roof in,,20,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
violation_item,,,,,,,,,,,,,,Description:,Portion of chain link fence on the NE 11 St side of new SFR being built has fallen over. Picture Taken. Will contact owner.,,,Description: Portion of chain link fence on the NE 11 St side of new SFR being built has fallen over. Picture Taken. Will contact owner.,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00044,Municipal Code,Closed -,,R1D,"375 E Boca Raton Rd, Boca 064347202400400","375 E Boca Raton Rd, Boca 064347202400400",Steven Singer,01/08/2024,01/16/2024,R1D,"375 E Boca Raton Rd, Boca 064347202400400","375 E Boca Raton Rd, Boca 064347202400400",,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00044,,,,,"375 E Boca Raton Rd, Boca 064347202400400","375 E Boca Raton Rd, Boca 064347202400400",Steven Singer,01/08/2024,01/16/2024,R1D,"375 E Boca Raton Rd, Boca 064347202400400","375 E Boca Raton Rd, Boca 064347202400400",,,Tree branch growing over and into roadway. Picture taken. Will contact owner.,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00045,Municipal Code,Closed -,,R5A,"800 S Ocean Blvd, CA,",0643472816000,Scott Newman,01/08/2024,01/30/2024,R5A,"800 S Ocean Blvd, CA,",0643472816000,,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00045,,,,,"800 S Ocean Blvd, CA,",0643472816000,Scott Newman,01/08/2024,01/30/2024,R5A,"800 S Ocean Blvd, CA,",0643472816000,,,Work without permit - temporary security guard room in the garage has no ventilation,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00046,Municipal Code,Closed-,,RB1,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",Omari Best,01/08/2024,01/16/2024,RB1,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",,,,Closed-,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00046,,,,,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",Omari Best,01/08/2024,01/16/2024,RB1,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",,,Inspection revealed: Property in compliance case closed.,Closed-,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00047,Municipal Code,Closed-,,RB1,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",Therese Smyack,01/09/2024,03/25/2024,RB1,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",,,,Closed-,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
narrative,CODE-2024-00047,,,,,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",Therese Smyack,01/09/2024,03/25/2024,RB1,"6455 N Federal Hwy, Boca 064347050201001","6455 N Federal Hwy, Boca 064347050201001",,,Feather type sign observed adjacent swale. Photo's captured.,Closed-,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
case_header,CODE-2024-00048,Municipal Code,Closed -,,RB1,"6501 N Federal Hwy, 1,",064347050201101,Omari Best,01/09/2024,01/10/2024,RB1,"6501 N Federal Hwy, 1,",064347050201101,,,,Closed -,,25,c:\Users\edilm\OneDrive\Desktop\Edilma Projects\LandingAI-Hack\coderisk-sf\results_folder\bocaraton\raw_json\boca_JustFOIA_Request_2024-9180-30p.json
